L400016         ;2-10-2021;11:04:20;116127.26;558917.848;-1.442;0.01;0.01
L400017         ;2-10-2021;11:04:21;116127.066;558918.219;-1.428;0.01;0.01
L400018         ;2-10-2021;11:04:22;116126.641;558918.67;-1.405;0.01;0.01
L400019         ;2-10-2021;11:04:23;116126.422;558918.934;-1.404;0.01;0.01
L400020         ;2-10-2021;11:04:24;116126.074;558919.267;-1.406;0.01;0.01
L400021         ;2-10-2021;11:04:25;116125.74;558919.69;-1.388;0.01;0.01
L400022         ;2-10-2021;11:04:26;116125.546;558920.149;-1.39;0.01;0.01
L400023         ;2-10-2021;11:04:27;116125.295;558920.486;-1.371;0.01;0.01
L400024         ;2-10-2021;11:04:28;116125.087;558920.834;-1.367;0.01;0.01
L400025         ;2-10-2021;11:04:29;116124.658;558921.354;-1.366;0.01;0.01
L400026         ;2-10-2021;11:04:30;116124.416;558921.881;-1.355;0.01;0.01
L400027         ;2-10-2021;11:04:31;116124.176;558922.395;-1.335;0.01;0.01
L400028         ;2-10-2021;11:04:32;116123.753;558922.789;-1.331;0.01;0.01
L400029         ;2-10-2021;11:04:33;116123.522;558923.307;-1.311;0.01;0.01
L400030         ;2-10-2021;11:04:34;116123.206;558923.768;-1.299;0.01;0.01
L400031         ;2-10-2021;11:04:35;116122.938;558924.328;-1.287;0.01;0.01
L400032         ;2-10-2021;11:04:36;116122.554;558924.994;-1.276;0.01;0.01
L400033         ;2-10-2021;11:04:37;116122.075;558925.603;-1.267;0.01;0.01
L400034         ;2-10-2021;11:04:38;116121.714;558926.21;-1.263;0.01;0.01
L400035         ;2-10-2021;11:04:39;116121.348;558926.842;-1.251;0.01;0.01
L400036         ;2-10-2021;11:04:40;116120.797;558927.471;-1.224;0.01;0.01
L400037         ;2-10-2021;11:04:41;116120.387;558928.076;-1.234;0.01;0.01
L400038         ;2-10-2021;11:04:42;116120.075;558928.861;-1.211;0.01;0.01
L400039         ;2-10-2021;11:04:43;116119.506;558929.284;-1.211;0.01;0.01
L400040         ;2-10-2021;11:04:44;116118.973;558929.958;-1.193;0.01;0.01
L400041         ;2-10-2021;11:04:45;116118.545;558930.638;-1.187;0.01;0.01
L400042         ;2-10-2021;11:04:46;116117.891;558931.093;-1.191;0.01;0.01
L400043         ;2-10-2021;11:04:47;116117.448;558931.638;-1.18;0.01;0.01
L400044         ;2-10-2021;11:04:48;116117.022;558932.304;-1.159;0.01;0.01
L400045         ;2-10-2021;11:04:49;116116.425;558932.955;-1.147;0.01;0.01
L400046         ;2-10-2021;11:04:50;116116.009;558933.573;-1.128;0.01;0.01
L400047         ;2-10-2021;11:04:51;116115.59;558934.404;-1.111;0.01;0.01
L400048         ;2-10-2021;11:04:52;116115.091;558935.003;-1.097;0.01;0.01
L400049         ;2-10-2021;11:04:53;116114.46;558935.627;-1.088;0.01;0.01
L400050         ;2-10-2021;11:04:54;116113.953;558936.386;-1.071;0.01;0.01
L400051         ;2-10-2021;11:04:55;116113.477;558937.13;-1.058;0.01;0.01
L400052         ;2-10-2021;11:04:56;116112.869;558937.649;-1.071;0.01;0.01
L400053         ;2-10-2021;11:04:57;116112.434;558938.368;-1.06;0.01;0.01
L400054         ;2-10-2021;11:04:58;116111.941;558938.937;-1.059;0.01;0.01
L400055         ;2-10-2021;11:04:59;116111.35;558939.627;-1.061;0.01;0.01
L400056         ;2-10-2021;0.461805556;116110.83;558940.442;-1.041;0.01;0.01
L400057         ;2-10-2021;11:05:01;116110.329;558941.068;-1.034;0.01;0.01
L400058         ;2-10-2021;11:05:02;116109.695;558941.83;-1.028;0.01;0.01
L400059         ;2-10-2021;11:05:03;116109.265;558942.585;-1.022;0.01;0.01
L400060         ;2-10-2021;11:05:04;116108.724;558943.189;-1.015;0.01;0.01
L400061         ;2-10-2021;11:05:05;116108.131;558944.037;-1.001;0.01;0.02
L400062         ;2-10-2021;11:05:06;116107.744;558944.675;-0.976;0.01;0.02
L400063         ;2-10-2021;11:05:07;116107.111;558945.313;-0.971;0.01;0.02
L400064         ;2-10-2021;11:05:08;116106.533;558946.077;-0.952;0.01;0.02
L400065         ;2-10-2021;11:05:09;116106.22;558946.8;-0.894;0.01;0.01
L400066         ;2-10-2021;11:05:10;116105.679;558947.409;-0.847;0.01;0.01
L400067         ;2-10-2021;11:05:11;116105.11;558948.087;-0.791;0.01;0.01
L400068         ;2-10-2021;11:05:12;116104.532;558948.778;-0.731;0.01;0.01
L400069         ;2-10-2021;11:05:13;116104.134;558949.481;-0.618;0.01;0.01
L400070         ;2-10-2021;11:05:14;116103.563;558950.293;-0.476;0.01;0.01
L400071         ;2-10-2021;11:05:15;116102.994;558950.996;-0.37;0.01;0.01
L400072         ;2-10-2021;11:05:16;116102.216;558951.874;-0.275;0.01;0.01
L400073         ;2-10-2021;11:05:17;116101.388;558952.901;-0.11;0.01;0.01
L400074         ;2-10-2021;11:05:18;116100.499;558953.875;0.043;0.01;0.01
L400075         ;2-10-2021;11:05:19;116099.56;558954.796;0.145;0.01;0.01
L400076         ;2-10-2021;11:05:20;116098.679;558955.771;0.196;0.01;0.01
L400077         ;2-10-2021;11:05:21;116097.872;558956.698;0.227;0.01;0.01
L400078         ;2-10-2021;11:05:22;116097.047;558957.649;0.252;0.01;0.01
L400079         ;2-10-2021;11:05:23;116096.152;558958.719;0.307;0.01;0.01
L400080         ;2-10-2021;11:05:24;116095.394;558959.764;0.344;0.01;0.01
L400081         ;2-10-2021;11:05:25;116094.613;558960.938;0.403;0.01;0.01
L400082         ;2-10-2021;11:05:26;116093.772;558962.149;0.476;0.01;0.01
L400083         ;2-10-2021;11:05:27;116092.99;558963.291;0.564;0.01;0.01
L400084         ;2-10-2021;11:05:28;116092.153;558964.42;0.774;0.01;0.01
L400085         ;2-10-2021;11:05:29;116091.382;558965.475;0.929;0.01;0.01
L400086         ;2-10-2021;11:05:30;116090.594;558966.53;0.872;0.01;0.01
L400087         ;2-10-2021;11:05:31;116089.714;558967.808;0.942;0.01;0.01
L400088         ;2-10-2021;11:05:32;116088.857;558968.898;1.091;0.01;0.01
L400089         ;2-10-2021;11:05:33;116088.204;558969.762;1.176;0.01;0.01
L400090         ;2-10-2021;11:05:34;116087.5;558970.853;1.273;0.01;0.01
L400091         ;2-10-2021;11:05:35;116086.717;558971.989;1.439;0.01;0.01
L400092         ;2-10-2021;11:05:36;116085.913;558973.048;1.635;0.01;0.01
L400093         ;2-10-2021;11:05:37;116085.376;558973.849;1.939;0.01;0.01
L400094         ;2-10-2021;11:05:38;116084.908;558974.611;2.158;0.01;0.01
L400095         ;2-10-2021;11:05:39;116084.253;558975.295;2.256;0.01;0.01
L400096         ;2-10-2021;11:05:40;116083.64;558976.093;2.279;0.01;0.01
L400097         ;2-10-2021;11:05:41;116083.026;558976.919;2.276;0.01;0.01
L400098         ;2-10-2021;11:05:42;116082.428;558977.847;2.256;0.01;0.01
L400099         ;2-10-2021;11:05:43;116081.477;558978.787;2.265;0.01;0.01
L400100         ;2-10-2021;11:05:44;116080.584;558979.718;2.291;0.01;0.01
