# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,H,   DD,   FF,    T
  235,19890422,   21,  260,   36,   66
  235,19890422,   22,  230,   36,   63
  235,19890422,   23,  350,   36,   56
  235,19890422,   24,  360,   36,   57
  235,19890423,    1,  350,   31,   55
  235,19890423,    2,  340,   21,   55
  235,19890423,    3,  330,   21,   54
  235,19890423,    4,  310,   31,   54
  235,19890423,    5,  310,   31,   52
  235,19890423,    6,  310,   41,   56
  235,19890423,    7,  310,   46,   59
  235,19890423,    8,  310,   41,   60
  235,19890423,    9,  290,   41,   69
  235,19890423,   10,  300,   41,   69
  235,19890423,   11,  290,   36,   71
  235,19890423,   12,  300,   41,   69
  235,19890423,   13,  290,   36,   67
  235,19890423,   14,  300,   31,   69
  235,19890423,   15,  330,   21,   69
  235,19890423,   16,  990,   10,   60
  235,19890423,   17,  360,   15,   50
  235,19890423,   18,  210,    5,   42
  235,19890423,   19,   50,   21,   36
  235,19890423,   20,   30,   21,   32
  235,19890423,   21,   50,   36,   33
  235,19890423,   22,   60,   41,   34
  235,19890423,   23,   60,   41,   35
  235,19890423,   24,   60,   51,   36
  235,19890424,    1,   70,   57,   36
  235,19890424,    2,   60,   62,   37
  235,19890424,    3,   40,   72,   33
  235,19890424,    4,   50,   82,   34
  235,19890424,    5,   60,   67,   35
  235,19890424,    6,   70,   72,   36
  235,19890424,    7,   70,   77,   36
  235,19890424,    8,   60,   87,   36
  235,19890424,    9,   60,   87,   37
  235,19890424,   10,   70,   82,   40
  235,19890424,   11,   70,   87,   42
  235,19890424,   12,   80,   82,   41
  235,19890424,   13,   70,   82,   40
  235,19890424,   14,   60,   82,   43
  235,19890424,   15,   50,   77,   47
  235,19890424,   16,   50,   82,   49
  235,19890424,   17,   60,   82,   51
  235,19890424,   18,   50,   67,   51
  235,19890424,   19,   50,   72,   53
  235,19890424,   20,   60,   82,   58
  235,19890424,   21,   50,   87,   62
  235,19890424,   22,   60,   82,   64
  235,19890424,   23,   70,   77,   65
  235,19890424,   24,   90,   51,   68
  235,19890425,    1,  110,   41,   73
  235,19890425,    2,  330,   51,   71
  235,19890425,    3,  340,   72,   54
  235,19890425,    4,  350,   82,   45
  235,19890425,    5,  350,   67,   48
  235,19890425,    6,  340,   77,   47
  235,19890425,    7,  340,   67,   48
  235,19890425,    8,  350,   67,   52
  235,19890425,    9,  350,   72,   54
  235,19890425,   10,  360,   62,   56
  235,19890425,   11,  350,   62,   63
  235,19890425,   12,  350,   67,   65
  235,19890425,   13,  340,   67,   58
  235,19890425,   14,  350,   67,   61
  235,19890425,   15,  360,   77,   62
  235,19890425,   16,  360,   72,   57
  235,19890425,   17,  360,   62,   51
  235,19890425,   18,   20,   57,   48
  235,19890425,   19,   10,   62,   47
  235,19890425,   20,   10,   57,   45
  235,19890425,   21,   20,   51,   51
  235,19890425,   22,   10,   51,   50
  235,19890425,   23,  360,   41,   51
  235,19890425,   24,  360,   46,   51
  235,19890426,    1,  360,   51,   49
  235,19890426,    2,  350,   41,   49
  235,19890426,    3,  360,   51,   47
  235,19890426,    4,  360,   51,   50
  235,19890426,    5,  360,   57,   49
  235,19890426,    6,   10,   51,   52
  235,19890426,    7,   10,   46,   55
  235,19890426,    8,  360,   57,   60
  235,19890426,    9,  360,   62,   68
  235,19890426,   10,   10,   67,   70
  235,19890426,   11,  360,   72,   68
  235,19890426,   12,  360,   62,   74
  235,19890426,   13,   10,   67,   69
  235,19890426,   14,  350,   72,   69
  235,19890426,   15,  350,   67,   76
  235,19890426,   16,  350,   62,   68
  235,19890426,   17,  350,   57,   64
  235,19890426,   18,  350,   46,   60
  235,19890426,   19,  350,   36,   55
  235,19890426,   20,  340,   31,   46
  235,19890426,   21,  320,   15,   46
  235,19890426,   22,  290,   15,   32
  235,19890426,   23,  280,   21,   27
  235,19890426,   24,  280,   26,   29
  235,19890427,    1,  280,   26,   24
  235,19890427,    2,  280,   21,   29
  235,19890427,    3,  280,   21,   31
  235,19890427,    4,  280,   15,   23
  235,19890427,    5,  990,    5,   32
  235,19890427,    6,  140,   15,   36
  235,19890427,    7,  150,   26,   60
  235,19890427,    8,  200,   21,   74
  235,19890427,    9,  120,   21,   73
  235,19890427,   10,   80,   36,   70
  235,19890427,   11,   70,   41,   80
  235,19890427,   12,   60,   57,   84
  235,19890427,   13,   50,   62,   86
  235,19890427,   14,   50,   62,   86
  235,19890427,   15,   50,   51,   89
  235,19890427,   16,   40,   57,   87
  235,19890427,   17,   30,   62,   83
  235,19890427,   18,   30,   62,   76
  235,19890427,   19,   30,   62,   69
  235,19890427,   20,   30,   57,   69
  235,19890427,   21,   40,   57,   62
  235,19890427,   22,   50,   57,   61
  235,19890427,   23,   50,   46,   61
  235,19890427,   24,   40,   41,   56
  235,19890428,    1,   40,   41,   52
  235,19890428,    2,  360,   26,   38
  235,19890428,    3,  360,   26,   36
  235,19890428,    4,  340,   21,   31
  235,19890428,    5,  340,   15,   26
  235,19890428,    6,  330,   10,   59
  235,19890428,    7,   10,   41,   71
  235,19890428,    8,   20,   36,   77
  235,19890428,    9,  360,   41,   81
  235,19890428,   10,   20,   36,   89
  235,19890428,   11,  310,   57,   94
  235,19890428,   12,  320,   51,   92
  235,19890428,   13,  310,   46,   92
  235,19890428,   14,  310,   51,   83
  235,19890428,   15,  310,   46,   89
  235,19890428,   16,  300,   36,   88
  235,19890428,   17,  310,   36,   86
  235,19890428,   18,  290,   26,   77
  235,19890428,   19,  280,   26,   54
  235,19890428,   20,  270,   15,   48
  235,19890428,   21,  270,   15,   40
  235,19890428,   22,  240,   10,   33
  235,19890428,   23,  180,   15,   29
  235,19890428,   24,  210,   21,   10
  235,19890429,    1,  180,   26,   24
  235,19890429,    2,  160,   31,   18
  235,19890429,    3,  170,   26,   17
  235,19890429,    4,  170,   36,   17
  235,19890429,    5,  180,   36,   14
  235,19890429,    6,  190,   36,   43
  235,19890429,    7,  200,   36,   61
  235,19890429,    8,  210,   51,   83
  235,19890429,    9,  220,   41,   87
  235,19890429,   10,  220,   57,   95
  235,19890429,   11,  220,   51,  106
  235,19890429,   12,  230,   41,  103
  235,19890429,   13,  240,   46,  111
  235,19890429,   14,  240,   46,  107
  235,19890429,   15,  250,   46,  106
  235,19890429,   16,  260,   41,  103
  235,19890429,   17,  250,   36,   95
  235,19890429,   18,  250,   26,   88
  235,19890429,   19,  230,   15,   71
  235,19890429,   20,  230,   10,   62
  235,19890429,   21,  180,   15,   41
  235,19890429,   22,  180,    5,   24
  235,19890429,   23,  170,   10,   19
  235,19890429,   24,  180,    5,   11
  235,19890430,    1,  160,   10,   15
  235,19890430,    2,  180,   15,   19
  235,19890430,    3,  220,   10,   13
  235,19890430,    4,  230,   10,   12
  235,19890430,    5,  150,   10,   18
  235,19890430,    6,  170,   15,   33
  235,19890430,    7,  220,   15,   54
  235,19890430,    8,  200,   15,   75
  235,19890430,    9,  230,   36,   97
  235,19890430,   10,  240,   41,  109
  235,19890430,   11,  240,   46,  112
  235,19890430,   12,  240,   41,  117
  235,19890430,   13,  250,   46,  119
  235,19890430,   14,  250,   41,  120
  235,19890430,   15,  230,   36,  120
  235,19890430,   16,  220,   41,  117
  235,19890430,   17,  220,   41,  110
  235,19890430,   18,  220,   31,  100
  235,19890430,   19,  200,   21,   78
  235,19890430,   20,  160,   15,   76
  235,19890430,   21,  160,   21,   71
  235,19890430,   22,  140,   26,   67
  235,19890430,   23,  140,   31,   64
  235,19890430,   24,  140,   36,   69
  235,19890501,    1,  150,   31,   62
  235,19890501,    2,  150,   26,   59
  235,19890501,    3,  160,   31,   59
  235,19890501,    4,  200,   26,   48
  235,19890501,    5,  180,   26,   58
  235,19890501,    6,  170,   36,   81
  235,19890501,    7,  180,   41,  101
  235,19890501,    8,  200,   72,  120
  235,19890501,    9,  200,   77,  125
  235,19890501,   10,  210,   77,  126
  235,19890501,   11,  210,   87,  127
  235,19890501,   12,  220,   93,  129
  235,19890501,   13,  210,   87,  138
  235,19890501,   14,  210,   93,  138
  235,19890501,   15,  220,   87,  122
  235,19890501,   16,  220,   67,  117
  235,19890501,   17,  220,   72,  118
  235,19890501,   18,  220,   67,  112
  235,19890501,   19,  220,   57,  102
  235,19890501,   20,  220,   41,  102
  235,19890501,   21,  210,   36,  102
  235,19890501,   22,  190,   31,  103
  235,19890501,   23,  200,   41,  107
  235,19890501,   24,  200,   36,  109
  235,19890502,    1,  210,   41,  111
  235,19890502,    2,  210,   41,  109
  235,19890502,    3,  210,   41,  105
  235,19890502,    4,  220,   41,  101
  235,19890502,    5,  210,   41,   94
  235,19890502,    6,  220,   46,   94
  235,19890502,    7,  220,   46,  103
  235,19890502,    8,  220,   57,  114
  235,19890502,    9,  230,   57,  123
  235,19890502,   10,  220,   62,  113
  235,19890502,   11,  240,   51,  120
  235,19890502,   12,  240,   62,  119
  235,19890502,   13,  260,   57,  121
  235,19890502,   14,  270,   51,  124
  235,19890502,   15,  330,   46,  129
  235,19890502,   16,  330,   36,  132
  235,19890502,   17,  350,   21,  127
  235,19890502,   18,  340,   15,  125
  235,19890502,   19,  990,    5,  105
  235,19890502,   20,  300,   10,   81
  235,19890502,   21,  290,   15,   70
  235,19890502,   22,  280,   15,   62
  235,19890502,   23,  250,   15,   62
  235,19890502,   24,  280,   15,   57
  235,19890503,    1,  280,   15,   61
  235,19890503,    2,  280,   10,   62
  235,19890503,    3,  200,   10,   57
  235,19890503,    4,  190,   15,   44
  235,19890503,    5,  210,   10,   42
  235,19890503,    6,  240,    5,   80
  235,19890503,    7,  220,   10,  106
  235,19890503,    8,  120,    5,  133
  235,19890503,    9,   70,   21,  144
  235,19890503,   10,   60,   31,  150
  235,19890503,   11,   50,   31,  152
  235,19890503,   12,   70,   21,  154
  235,19890503,   13,   50,   31,  155
  235,19890503,   14,  330,   31,  156
  235,19890503,   15,  340,   21,  161
  235,19890503,   16,  340,   21,  160
  235,19890503,   17,   30,   21,  152
  235,19890503,   18,   40,   15,  143
  235,19890503,   19,   20,   21,  126
  235,19890503,   20,  360,   31,  112
  235,19890503,   21,   10,   26,  104
  235,19890503,   22,   20,   21,  101
  235,19890503,   23,   40,   26,  113
  235,19890503,   24,   50,   26,  115
  235,19890504,    1,   80,   26,  112
  235,19890504,    2,  100,   26,  110
  235,19890504,    3,  110,   26,  107
  235,19890504,    4,  110,   26,  110
  235,19890504,    5,  110,   31,  116
  235,19890504,    6,  110,   31,  122
  235,19890504,    7,  120,   36,  125
  235,19890504,    8,  110,   36,  139
  235,19890504,    9,  100,   36,  149
  235,19890504,   10,   80,   36,  163
  235,19890504,   11,   70,   36,  163
  235,19890504,   12,   70,   36,  174
  235,19890504,   13,   60,   36,  181
  235,19890504,   14,   40,   36,  183
  235,19890504,   15,   50,   36,  176
  235,19890504,   16,   60,   31,  177
  235,19890504,   17,   40,   36,  165
  235,19890504,   18,   40,   46,  146
  235,19890504,   19,   40,   36,  134
  235,19890504,   20,   40,   26,  131
  235,19890504,   21,   50,   21,  126
  235,19890504,   22,   90,   31,  136
  235,19890504,   23,   50,   26,  129
  235,19890504,   24,   30,   21,  109
  235,19890505,    1,   40,   26,  123
  235,19890505,    2,   40,   31,  121
  235,19890505,    3,   30,   21,  124
  235,19890505,    4,   40,   21,  115
  235,19890505,    5,   30,   21,  111
  235,19890505,    6,   50,   21,  123
  235,19890505,    7,   60,   26,  132
  235,19890505,    8,   70,   26,  138
  235,19890505,    9,   40,   41,  121
  235,19890505,   10,   60,   36,  121
  235,19890505,   11,   50,   36,  144
  235,19890505,   12,   80,   31,  153
  235,19890505,   13,  110,   26,  170
  235,19890505,   14,  360,   41,  182
  235,19890505,   15,  340,   36,  171
  235,19890505,   16,   50,   26,  161
  235,19890505,   17,  320,   31,  160
  235,19890505,   18,  330,   46,  131
  235,19890505,   19,  320,   51,  120
  235,19890505,   20,  340,   72,  107
  235,19890505,   21,  340,   77,  105
  235,19890505,   22,  340,   57,   94
  235,19890505,   23,  340,   62,   93
  235,19890505,   24,  350,   72,   93
  235,19890506,    1,  360,   57,   88
  235,19890506,    2,  340,   57,   87
  235,19890506,    3,  340,   72,   87
  235,19890506,    4,  340,   72,   88
  235,19890506,    5,  350,   67,   85
  235,19890506,    6,  350,   77,   88
  235,19890506,    7,  350,   98,   95
  235,19890506,    8,  360,   77,   99
  235,19890506,    9,  360,   77,  106
  235,19890506,   10,  360,   77,  101
  235,19890506,   11,  360,   87,  108
  235,19890506,   12,  360,   82,  104
  235,19890506,   13,   10,   77,  105
  235,19890506,   14,  360,   72,   99
  235,19890506,   15,  350,   67,  100
  235,19890506,   16,  350,   62,   96
  235,19890506,   17,  350,   72,   90
  235,19890506,   18,  360,   62,   87
  235,19890506,   19,   10,   57,   83
  235,19890506,   20,  360,   57,   80
  235,19890506,   21,   10,   46,   80
  235,19890506,   22,   10,   36,   79
  235,19890506,   23,  360,   31,   76
  235,19890506,   24,  360,   26,   75
  235,19890507,    1,   10,   26,   65
  235,19890507,    2,  350,   26,   61
  235,19890507,    3,  350,   15,   57
  235,19890507,    4,  340,   15,   63
  235,19890507,    5,  340,   26,   68
  235,19890507,    6,  340,   41,   83
  235,19890507,    7,  340,   41,   92
  235,19890507,    8,  320,   41,   94
  235,19890507,    9,  310,   26,  102
  235,19890507,   10,  310,   41,   96
  235,19890507,   11,  340,   41,  109
  235,19890507,   12,   50,   26,  108
  235,19890507,   13,  320,   31,  109
  235,19890507,   14,  300,   41,  105
  235,19890507,   15,  310,   51,  105
  235,19890507,   16,  310,   36,  104
  235,19890507,   17,  290,   26,  100
  235,19890507,   18,  280,   31,   92
  235,19890507,   19,  250,   26,   83
  235,19890507,   20,  230,   26,   64
  235,19890507,   21,  220,   31,   54
  235,19890507,   22,  220,   21,   57
  235,19890507,   23,  200,   36,   45
  235,19890507,   24,  210,   26,   42
  235,19890508,    1,  230,   21,   44
  235,19890508,    2,  230,   36,   35
  235,19890508,    3,  230,   41,   66
  235,19890508,    4,  220,   41,   71
  235,19890508,    5,  230,   51,   86
  235,19890508,    6,  230,   72,   99
  235,19890508,    7,  240,   72,  107
  235,19890508,    8,  230,   87,  115
  235,19890508,    9,  240,   87,  124
  235,19890508,   10,  230,   87,  120
  235,19890508,   11,  230,   87,  131
  235,19890508,   12,  230,   87,  127
  235,19890508,   13,  230,   93,  122
  235,19890508,   14,  240,   93,  129
  235,19890508,   15,  250,   82,  133
  235,19890508,   16,  230,   67,  118
  235,19890508,   17,  230,   62,  120
  235,19890508,   18,  240,   46,  113
  235,19890508,   19,  230,   46,  105
  235,19890508,   20,  210,   36,   89
  235,19890508,   21,  220,   31,   82
  235,19890508,   22,  200,   31,   74
  235,19890508,   23,  200,   21,   75
  235,19890508,   24,  210,   31,   68
  235,19890509,    1,  210,   41,   86
  235,19890509,    2,  200,   31,   83
  235,19890509,    3,  210,   46,   99
  235,19890509,    4,  200,   46,   99
  235,19890509,    5,  220,   62,  114
  235,19890509,    6,  230,   72,  119
  235,19890509,    7,  240,   67,  130
  235,19890509,    8,  250,   67,  128
  235,19890509,    9,  270,   57,  132
  235,19890509,   10,  270,   46,  141
  235,19890509,   11,  300,   46,  142
  235,19890509,   12,  320,   41,  138
  235,19890509,   13,  320,   62,  129
  235,19890509,   14,  360,   57,  124
  235,19890509,   15,  360,   51,  113
  235,19890509,   16,  360,   41,  110
  235,19890509,   17,  360,   46,  110
  235,19890509,   18,  360,   41,  103
  235,19890509,   19,  360,   36,   92
  235,19890509,   20,  360,   36,   89
  235,19890509,   21,   10,   41,   86
  235,19890509,   22,   10,   31,   80
  235,19890509,   23,   10,   21,   71
  235,19890509,   24,  360,   15,   66
  235,19890510,    1,  330,    5,   43
  235,19890510,    2,  320,   10,   40
  235,19890510,    3,  310,   10,   36
  235,19890510,    4,  310,   10,   39
  235,19890510,    5,    0,    0,   43
  235,19890510,    6,  330,    5,   61
  235,19890510,    7,  330,   15,   95
  235,19890510,    8,  350,   15,  112
  235,19890510,    9,  310,   21,  112
  235,19890510,   10,  340,   10,  121
  235,19890510,   11,   90,   21,  129
  235,19890510,   12,  340,   41,  126
  235,19890510,   13,  330,   41,  127
  235,19890510,   14,  320,   31,  134
  235,19890510,   15,  340,   31,  125
  235,19890510,   16,  990,   10,  129
  235,19890510,   17,  330,   21,  130
  235,19890510,   18,   30,   31,  110
  235,19890510,   19,   20,   41,  101
  235,19890510,   20,   30,   31,  100
  235,19890510,   21,   50,   41,  101
  235,19890510,   22,   70,   46,  100
  235,19890510,   23,   80,   46,   95
  235,19890510,   24,  100,   41,   93
  235,19890511,    1,  110,   51,   90
  235,19890511,    2,  110,   46,   88
  235,19890511,    3,  100,   46,   86
  235,19890511,    4,  100,   41,   82
  235,19890511,    5,  110,   41,   83
  235,19890511,    6,  110,   46,   87
  235,19890511,    7,  110,   41,   97
  235,19890511,    8,  100,   36,  113
  235,19890511,    9,  100,   46,  120
  235,19890511,   10,   80,   41,  129
  235,19890511,   11,   70,   36,  129
  235,19890511,   12,   80,   36,  130
  235,19890511,   13,   70,   41,  130
  235,19890511,   14,   50,   31,  133
  235,19890511,   15,   60,   26,  137
  235,19890511,   16,  220,   41,  144
  235,19890511,   17,  220,   46,  133
  235,19890511,   18,  220,   62,  128
  235,19890511,   19,  220,   62,  117
  235,19890511,   20,  210,   82,  110
  235,19890511,   21,  210,   82,  112
  235,19890511,   22,  210,   93,  112
  235,19890511,   23,  210,   87,  107
  235,19890511,   24,  230,   62,  106
  235,19890512,    1,  240,   67,  106
  235,19890512,    2,  230,   57,   97
  235,19890512,    3,  250,   67,   85
  235,19890512,    4,  250,   51,   89
